State,County,Population,% rural,FIPS,% Children in Poverty,% Unemployed,Income Ratio,% Children in Single-Parent Households,Violent Crime Rate,Injury Death Rate,Years of Potential Life Lost Rate,Median Household Income,% Enrolled in Free or Reduced Lunch,Segregation Index,% Homeowners,% Completed High School,% Some College
Georgia,Oglethorpe,15383,99.254983556,13221,20.6,4.81519658,4.9492863939,30.290205562,357.67815779,68.879646065,7716.0,55678.0,63.585171281,16.61958135,77.232061347,83.503775208,42.140961368
Georgia,Paulding,173359,20.052837188,13223,9.9,5.38604902,3.3068172944,17.908648273,143.32230346,60.389120218,6438.0,77755.0,40.752885624,31.915759897,77.600785555,90.474639973,65.818787826
Georgia,Peach,27950,38.223506048,13225,28.6,6.17910953,6.0778086542,33.966578716,514.94270092,91.543571078,11795.0,51531.0,75.196317357,39.183130101,63.201174743,84.39589835,59.355236773
Georgia,Pickens,33127,73.103190513,13227,18.0,4.80337643,3.9836007759,14.682352941,226.126595,81.814661687,8016.0,69781.0,51.188552966,24.146422066,78.506059857,87.527240097,49.893902957
Georgia,Pierce,19522,79.352809468,13229,24.0,4.52941176,4.3487109905,31.012922051,324.81990832,87.760959795,11391.0,51696.0,59.362880886,18.918299175,75.968236278,84.002764765,50.327653997
Georgia,Pike,19121,98.964687448,13231,12.5,4.96266513,3.687149944,13.154238073,93.262491522,73.216689098,9625.0,64986.0,32.492581602,37.544123997,84.747687814,87.148372863,56.517954298
Georgia,Polk,42840,51.421338156,13233,22.6,5.96982287,4.595156544,30.814606742,568.9745114,106.71249953,10967.0,51040.0,85.485473057,17.872450399,64.849270665,80.740953269,44.932432432
Georgia,Pulaski,11191,66.70274771,13235,27.6,4.50201207,6.0699588477,46.392276423,632.25058005,69.831151856,8846.0,44019.0,91.172106825,58.102393341,64.212463844,79.474120573,42.367877177
Georgia,Putnam,22520,80.945423697,13237,27.3,6.56516443,4.2783007673,33.45471097,422.47274934,87.547307464,8368.0,56104.0,98.303393214,48.949243351,74.907475944,87.651073956,52.432557067
Georgia,Rabun,17273,79.282378963,13241,22.6,5.32224532,5.0593099671,22.213855422,125.9678014,113.69288709,8317.0,53038.0,59.572612298,50.497441612,73.853602962,85.010377431,51.716500554
Georgia,Randolph,6682,50.628319731,13243,38.9,5.90361446,3.9366061075,66.096079514,253.48542459,66.579823419,12536.0,36064.0,90.210970464,9.3040903915,49.963017751,74.011299435,56.44504749
Georgia,Richmond,202079,9.2162015268,13245,38.7,7.59352383,5.2340603027,51.388346566,428.73782558,96.17689417,12200.0,43942.0,91.071598969,46.068406587,51.604941676,85.731047814,58.9692503
Georgia,Rockdale,90939,14.932816992,13247,20.5,7.57462093,3.8868570278,41.220479538,300.47839323,71.002618913,8609.0,61332.0,69.683257919,22.753628322,66.537422533,89.299896553,57.548894169
Georgia,Schley,5196,100.0,13249,21.8,4.33566434,5.379593272,22.325189553,155.0838422,88.461538462,9199.0,53163.0,51.355538342,23.562695,77.109081139,85.776110791,65.74770259
Georgia,Screven,14012,78.921400672,13251,30.5,8.16326531,5.2429628766,43.438914027,341.75334324,81.529901449,10920.0,44061.0,79.912472648,24.764664293,70.459607208,83.152283243,47.227138643
Georgia,Seminole,8060,68.553098866,13253,34.2,5.01131587,5.8858241998,48.858981861,260.62322946,106.73135233,11611.0,41778.0,100.0,46.481645421,65.96313912,84.250251593,54.34310532
Georgia,Spalding,67414,41.619715013,13255,25.6,7.59229818,4.4410777639,38.930268396,584.59422283,88.376921517,10926.0,51019.0,74.321544038,33.311557762,63.978515549,82.900844348,42.241737376
Georgia,Stephens,26107,58.563514804,13257,22.9,6.42404456,4.9232829238,23.012477718,275.95655152,113.33148302,11240.0,46626.0,65.336345382,35.511106393,72.907687682,81.594778661,44.115067532
Georgia,Stewart,6689,100.0,13259,31.6,5.65962535,4.8147029912,53.629032258,22.914757104,83.336004359,11739.0,40205.0,99.76744186,0.2190873243,70.460704607,72.650578772,32.690695725
Georgia,Sumter,29282,41.783722843,13261,36.4,7.37724551,5.4340662863,46.181491465,696.18169849,77.970089061,11142.0,42653.0,99.215246637,21.854588196,57.693318154,84.150863439,55.879726109
Georgia,Talbot,6143,93.882010197,13263,35.9,6.85527748,4.3903165325,61.744966443,89.781260202,90.235256204,12044.0,44458.0,100.0,20.087160384,78.484953303,82.606846694,48.026868178
Georgia,Tattnall,25365,68.236677116,13267,28.1,4.28971091,4.7451199675,39.721254355,105.20999916,88.559951925,8346.0,45191.0,90.192968543,23.386665503,67.189934092,77.368976824,35.002472799
Georgia,Taylor,8074,100.0,13269,32.5,6.66423889,7.3488440439,36.753731343,174.15325486,106.15449182,9541.0,38783.0,85.878136201,23.412411218,60.198730334,79.533421575,43.693045564
Georgia,Telfair,15781,46.987878788,13271,32.8,9.88894765,5.7682917807,37.720644666,191.80642306,74.240918071,10746.0,38161.0,96.458087367,30.708803211,70.274492301,71.766588077,19.687367976
Georgia,Terrell,8523,52.05582394,13273,45.0,7.49213612,5.429407851,38.735574511,377.7987666,80.717695625,11843.0,39433.0,100.0,48.661060599,55.976154993,76.519986564,46.810598626
Georgia,Thomas,44372,46.021914132,13275,23.6,6.23744832,4.8380135695,38.221632382,264.48665545,65.38347858,9989.0,57969.0,81.641168289,35.642457611,62.276056338,86.075741664,62.694689435
Georgia,Tift,40719,40.782192532,13277,29.9,5.05853659,4.4562760262,36.96086262,564.85355649,66.384736428,10423.0,45093.0,100.0,44.931075055,61.649179446,83.193925144,51.824044663
Georgia,Toombs,26973,51.056092275,13279,33.2,6.57230362,5.5415971943,29.307408459,424.61165177,90.447418171,11330.0,42165.0,91.795609932,28.548491847,62.653186275,83.534915564,45.00996474
Georgia,Towns,12247,100.0,13281,19.8,6.66493101,4.0244131055,31.400966184,320.25259359,99.944099063,7430.0,43640.0,61.92513369,26.784624002,80.443467839,91.671473065,55.646576946
Georgia,Treutlen,6822,58.867102397,13283,31.2,6.01476015,7.8407531234,34.696406444,122.16641781,58.981391371,10150.0,40834.0,100.0,38.107841192,62.67223382,76.391342756,38.744154977
Georgia,Troup,70214,44.299266154,13285,23.1,7.26607562,5.7625769722,36.686080373,332.15234721,82.866376539,10327.0,51799.0,67.90632473,37.322493317,59.955167721,85.165525609,52.194666959
Georgia,Turner,7882,49.731243001,13287,37.9,7.23039216,5.546785264,46.34525661,1306.9770466,80.462660297,11347.0,46042.0,100.0,53.779257592,64.432668329,79.247985676,44.775413712
Georgia,Twiggs,8103,100.0,13289,29.0,7.41935484,5.9386271295,34.511041009,222.03552568,107.95956424,14941.0,46444.0,91.337579618,46.845238095,86.168831169,79.587595908,53.816237239
Georgia,Union,25358,100.0,13291,21.4,4.37691131,4.8057174437,18.622315348,165.39786116,93.133871625,8067.0,50653.0,51.080892608,48.398857234,78.350112403,89.078625386,46.189773845
Georgia,Upson,26527,46.908260597,13293,28.0,6.62076271,5.0908811412,30.817397191,381.16549409,69.184685096,12866.0,48233.0,84.821428571,34.253201504,65.188960477,82.707176304,53.59184304
Georgia,Walker,70116,43.85362732,13295,18.7,4.88546126,4.2267214211,28.413088206,555.5718863,81.18524682,10412.0,49388.0,61.919100672,35.290100978,72.960541321,83.157333552,56.072718659
Georgia,Walton,96875,42.658294337,13297,15.8,5.43446802,3.9562923637,27.5344617,302.26098044,79.270709473,8508.0,71390.0,45.53917281,40.150340348,76.088988596,87.235471952,58.593208593
Georgia,Ware,35826,29.442057722,13299,39.8,5.57445695,4.986893173,37.938240074,500.01412469,92.815727234,11958.0,39994.0,82.629713181,44.931498066,63.65233946,81.458717476,44.378194208
Georgia,Warren,5232,100.0,13301,39.1,6.79316888,5.2997986369,55.833333333,277.77777778,151.04599351,13005.0,40422.0,100.0,0.6345889774,66.430782839,75.070530905,43.436754177
Georgia,Washington,20150,65.601548119,13303,28.8,6.42042995,5.4798925858,49.80401199,264.31718062,75.727773407,9949.0,43309.0,86.284046693,22.25129687,66.679621713,84.139427452,48.928293063
Georgia,Wayne,30023,57.938801954,13305,27.8,5.59792028,5.4850562588,27.452855972,591.02051781,100.88255534,11174.0,48885.0,70.4262051,41.464737623,62.849508541,84.55510366,42.52318638
Georgia,Wheeler,7751,100.0,13309,33.7,7.21393035,5.2182178218,42.609351433,50.466818067,65.964734238,6985.0,36671.0,89.5,12.585685119,69.391206313,74.853937836,51.25
Georgia,White,31094,83.793840259,13311,19.5,4.35883188,3.3577994238,25.162337662,173.3132903,79.894007284,8352.0,58831.0,51.76529926,47.796769532,76.17463972,84.729200277,49.81297772
Georgia,Whitfield,103837,29.077281455,13313,17.7,7.25129983,4.0453643812,27.607065984,263.3816444,58.454426629,7721.0,56249.0,70.451917518,30.514021167,65.879380424,71.409055136,43.131817341
Georgia,Wilcox,8502,100.0,13315,31.8,5.69967117,5.2813822285,46.243842365,257.63930497,78.142955642,10254.0,40856.0,87.756778965,22.0367305,76.553894571,83.504179152,36.275648471
Georgia,Wilkes,9694,67.365241197,13317,31.9,6.68103448,4.9880539242,35.365263667,308.07147258,83.598401435,10022.0,42071.0,94.125874126,18.83467395,64.034021871,81.203756403,36.257876878
Georgia,Wilkinson,8812,100.0,13319,32.0,5.35620053,5.9783491204,37.389162562,179.28031758,91.385266912,12854.0,44068.0,89.068825911,15.163952334,77.188730688,86.128097844,46.878097126
Georgia,Worth,19972,69.163706813,13321,29.2,5.37087291,4.1826560908,43.993724787,419.12152129,90.374168705,11107.0,47907.0,100.0,34.203797663,69.55650213,85.01301076,47.243243243
Hawaii,Hawaii,203340,37.990803927,15001,16.1,11.37019042,5.0590688806,25.611310696,237.33140865,69.674896931,6985.0,70313.0,62.378946611,27.088059025,69.300458556,92.882483062,60.10106283
Hawaii,Honolulu,963826,0.862876584,15003,9.1,10.15592575,4.1265514296,21.579671197,237.65232449,59.962561157,5724.0,89584.0,41.480839115,38.786593605,57.539882876,92.439162854,72.527376227
Hawaii,Kauai,71851,12.860145176,15007,10.1,16.18416957,4.4319381482,22.69612552,235.30394587,70.187119415,5966.0,80517.0,45.603845384,36.705361323,65.055076936,92.377273521,61.435078446
Hawaii,Maui,167902,14.567859772,15009,10.6,17.82661193,4.1715835141,23.741007194,293.27217125,62.217384424,5762.0,80763.0,46.271072151,40.898224048,62.527867673,92.296963485,59.727192452
Idaho,Ada,494399,5.4722006295,16001,7.0,5.39163371,3.8873371139,18.122584907,230.63350167,63.660368949,4886.0,73324.0,25.137905815,31.656351692,70.190531306,95.306743452,75.76212194
Idaho,Bannock,88795,15.729306245,16005,13.7,4.85197368,4.4152714135,19.312392007,254.27756654,93.449965043,7891.0,54538.0,36.419794088,33.816940805,68.461271275,92.460073154,65.516952349
Idaho,Bear Lake,6143,100.0,16007,11.8,4.19512195,3.9561172402,17.643391521,176.07109919,99.039318609,7841.0,55689.0,40.529010239,8.1061444726,78.49287169,93.820365274,59.571209801
Idaho,Benewah,9430,71.911685514,16009,17.7,7.48792271,3.5924500491,23.154362416,272.13467502,103.82868267,10908.0,53014.0,57.090103397,41.857307537,73.709315376,88.244345284,49.236856981
Idaho,Bingham,47202,56.030872454,16011,12.2,3.8526245,4.205064471,19.367812037,163.32115781,86.439015114,8366.0,65658.0,42.997332317,34.379492565,78.247501922,89.415351506,60.07472888
Idaho,Blaine,23426,32.765718563,16013,7.7,7.7925154,3.7177748477,34.249643657,173.3102253,63.794157518,4718.0,76301.0,27.561534058,34.965230221,72.60158692,88.637624006,50.066577896
Idaho,Boise,8065,100.0,16015,17.2,7.98004988,3.8386470652,12.952060555,163.58093539,102.7830487,8966.0,55583.0,42.550655542,17.641728135,82.691733811,93.990344598,63.457164519
Idaho,Bonner,46817,72.446608117,16017,17.1,7.53823571,4.1534718962,17.315819532,165.77173952,96.696645611,7303.0,55241.0,35.86151691,32.997694498,76.152905878,91.510000601,57.94139907
Idaho,Bonneville,122134,12.951628068,16019,12.5,4.03708545,4.0270347898,18.209179834,274.32234233,80.529752409,7887.0,67294.0,34.068986805,32.160239981,69.769940898,92.321870779,66.530521076
Idaho,Boundary,12656,76.184834123,16021,20.3,6.16139586,4.1859050445,22.692036646,93.984962406,89.32706941,8055.0,52193.0,49.79253112,4.8245985563,76.261966928,92.171626628,48.259958071
Idaho,Canyon,237053,19.867882682,16027,12.5,5.86708938,3.6972540714,15.565963102,263.36632233,64.891070595,6633.0,57886.0,51.85403317,28.502941307,72.078575781,86.268368721,55.844509961
Idaho,Caribou,7123,59.887979319,16029,11.9,3.60097324,4.0203114907,9.7695390782,58.879811585,96.429280467,5852.0,63719.0,34.779834078,9.2648325925,78.06401249,90.584055074,61.836612999
Idaho,Cassia,24277,51.511850819,16031,12.5,3.66602067,4.1712116837,14.874504624,188.14874321,106.41952756,7382.0,64591.0,47.167420814,27.18316265,69.126659857,84.928731135,56.505016722
Idaho,Clearwater,8846,58.61203059,16035,23.6,8.24230387,3.5842100761,10.407876231,239.13677457,117.50339838,7867.0,45377.0,44.204851752,17.6983745,75.951508317,91.86968007,53.13163482
Idaho,Elmore,27448,26.88438494,16039,15.5,4.84155669,3.4256196626,22.929652716,181.0268459,75.522549404,6764.0,49450.0,41.912069681,14.364354999,60.955443271,90.606953447,65.228826933
Idaho,Franklin,14215,66.189582356,16041,9.7,3.58356941,3.7837697455,4.2834358624,38.20001528,75.595679416,6487.0,65396.0,39.51951952,27.264754929,83.777075812,91.707556428,44.645596809
Idaho,Fremont,13218,72.043497961,16043,17.0,3.64834051,3.5612160757,11.010322177,81.528068949,74.784042001,6220.0,58658.0,47.632058288,18.404602908,81.25,88.608037274,55.310300704
Idaho,Gem,18703,45.020635205,16045,15.6,5.91308478,4.0024504626,21.488212181,183.43195266,120.20851121,7610.0,60526.0,44.557057057,29.624634371,75.476399883,87.362991618,46.576117714
Idaho,Gooding,15618,58.083290222,16047,16.5,3.77906977,3.5059901906,19.788155994,157.72870662,100.91478598,7097.0,57728.0,58.989280245,17.897786806,69.670525378,80.492501013,42.247838617
Idaho,Idaho,16823,80.635642712,16049,18.5,6.69250261,4.0759558042,11.263650546,135.15173854,128.4412563,6924.0,51201.0,39.770773639,16.63126661,77.499226246,92.205882353,58.599348534
Idaho,Jefferson,30581,66.610558531,16051,9.8,3.41535851,3.1418336135,7.7387037416,51.092093499,55.41265324,6390.0,66806.0,33.320147679,24.186942183,81.155807365,91.151335312,72.734616938
Idaho,Jerome,24578,51.318494681,16053,15.3,3.99245778,3.79881752,19.04245219,277.78992957,81.086051527,5562.0,57342.0,58.321421278,28.223544418,68.07846077,78.217281593,44.263089851
Idaho,Kootenai,170628,24.244371597,16055,9.9,6.9286224,3.82484358,17.331667436,255.34153178,76.070231594,6183.0,66959.0,31.219907112,37.026495131,71.280341218,93.963357205,67.651316274
Idaho,Latah,40830,34.990871013,16057,10.7,4.74792468,4.7207989373,11.263773636,105.2834307,55.109944339,5150.0,59834.0,26.722430112,41.503542303,55.410815276,96.400469504,82.285595337
Idaho,Lemhi,8054,61.139112903,16059,22.3,6.65571076,4.8307663874,14.820042343,174.76859344,133.70332997,9120.0,48908.0,42.538071066,49.67343261,78.853914447,92.028387523,70.05312085
Idaho,Madison,40318,28.463341858,16065,10.5,2.71675782,5.5170217693,5.8878679917,53.712728607,30.852021566,4325.0,53727.0,33.400028584,41.684597653,41.693371564,95.375894988,85.341214401
Idaho,Minidoka,21216,44.222432608,16067,19.0,3.84813606,4.2814014495,18.090283605,167.65885069,95.762508978,7440.0,56022.0,56.688043976,16.850725646,70.97639485,77.95257463,48.974307907
Idaho,Nez Perce,40755,19.164650452,16069,12.7,4.87183187,4.6949072076,21.815399105,144.80914897,103.79340171,8021.0,57839.0,34.442379182,56.380024994,72.9816292,92.673008239,62.076228686
Idaho,Owyhee,12133,77.29481173,16073,19.2,5.95303113,3.8611022763,22.211088844,183.39009693,90.341935704,8041.0,53910.0,57.56302521,8.1895123266,71.912395575,74.76184262,45.107398568
Idaho,Payette,24771,42.668965212,16075,14.4,5.29268905,3.5124160391,14.423696072,220.24990732,88.597127765,8193.0,60177.0,49.410131853,20.319163441,70.691173234,86.551988745,51.57451483
Idaho,Power,7643,42.586670078,16077,16.8,4.06582769,3.0820657341,14.987298899,110.42546281,88.666353727,7601.0,45404.0,61.127084531,18.544261317,66.097289268,79.85596272,43.26579261
Idaho,Shoshone,12911,56.036036036,16079,21.0,9.14768553,4.0210266897,31.729264476,396.41639578,122.67429973,9062.0,44336.0,48.569689592,14.766830074,71.909492274,86.71942758,50.486891386
Idaho,Teton,12501,100.0,16081,10.1,5.6694813,4.4581413676,14.078173642,85.336367515,61.408296943,5099.0,74935.0,33.901918977,38.530332621,78.088578089,93.113017154,76.548423423
Idaho,Twin Falls,88411,27.990418231,16083,13.3,5.25333333,3.8890328661,15.969758405,242.34786613,111.16072259,7522.0,54995.0,43.032662247,24.260850424,69.610806726,87.559129612,64.171287739
Idaho,Washington,10360,45.567758384,16087,20.0,5.38720539,4.2275493076,25.538329027,100.21044193,90.181932246,6950.0,49186.0,51.578947368,22.506253909,72.648369693,87.385001394,53.197536712
Illinois,Adams,64783,32.599138638,17001,13.2,6.30858313,4.2265991903,18.768111059,346.26928864,78.486010933,7529.0,57434.0,51.588159032,43.847642587,71.598220523,92.19179277,66.709404449
Illinois,Alexander,5497,61.859674678,17003,36.5,9.80187696,4.1789971618,49.595290655,1316.354271,119.55763674,15549.0,38315.0,99.131693198,53.01458865,74.822380107,85.774253731,44.965870307
Illinois,Bond,16262,60.738406123,17005,14.7,6.84126136,4.3078158685,17.734771574,39.246467818,83.042484053,7403.0,58209.0,47.83847981,38.162234976,73.313414059,89.941727895,61.732321997
Illinois,Boone,52777,19.363057325,17007,10.6,11.18060985,4.256543667,19.395962969,170.90824189,58.445791528,6426.0,82318.0,45.358175394,38.73636527,82.445874781,86.684898727,59.92847273
Illinois,Bureau,32303,57.390359655,17011,14.1,7.57196113,3.9365744938,21.823361823,131.69377231,102.71932704,7314.0,57728.0,50.120821587,37.710918756,75.306137236,90.652647775,60.508664058
Illinois,Carroll,14241,81.874309482,17015,15.1,7.21258134,3.9658455969,14.968738507,46.851208371,88.993951192,7167.0,53965.0,44.423617619,23.371449693,75.794808785,90.124380436,58.425865447
Illinois,Cass,11925,52.133118311,17017,15.5,6.65749183,4.2942908118,19.182180851,518.05458904,81.283631102,8575.0,54205.0,78.047683311,55.093895427,75.374901342,83.365246529,48.260869565
Illinois,Champaign,209192,12.710300824,17019,15.4,6.43182341,5.9536871194,28.520271134,487.2054149,66.018141136,6389.0,64387.0,52.282321379,42.739870185,53.080340481,94.893443292,79.659936636
Illinois,Christian,32075,43.451149425,17021,14.9,8.09677894,4.138943505,21.139960055,184.74630041,87.487993344,7929.0,56656.0,48.82609599,35.857205794,73.899978536,88.236286208,56.567823344
Illinois,Clark,15268,59.540863177,17023,14.8,7.89796754,3.9140872222,18.808777429,189.13274755,91.013972568,8523.0,59633.0,43.108848865,24.09829568,77.951234017,93.213042682,67.817403709
Illinois,Clay,13079,64.733984799,17025,18.5,9.38854117,4.6317740346,16.412466844,59.755004482,69.607323901,8120.0,59602.0,51.477723864,9.9829714772,74.264312467,87.65060241,59.341021417
Illinois,Clinton,37398,48.758010699,17027,7.5,5.8294605,3.9592039472,18.96421371,146.249638,59.592853114,5270.0,71883.0,35.243968801,29.424618869,79.61770348,90.168098618,68.936432833
